DD/MM/YYYY HH:MM:SS,light(lux)
15/08/2018 05:28:02,1.136
15/08/2018 05:33:02,1.136
15/08/2018 05:38:02,1.136
15/08/2018 05:43:02,1.136
15/08/2018 05:48:02,1.136
15/08/2018 05:53:02,1.136
15/08/2018 05:58:02,1.136
15/08/2018 06:03:02,1.136
15/08/2018 06:08:02,1.136
15/08/2018 06:13:02,1.136
15/08/2018 06:18:02,1.136
15/08/2018 06:23:02,1.136
15/08/2018 06:28:02,1.136
15/08/2018 06:33:02,1.136
15/08/2018 06:38:02,1.136
15/08/2018 06:43:02,1.136
15/08/2018 06:48:02,1.136
15/08/2018 06:53:02,1.136
15/08/2018 06:58:02,1.136
15/08/2018 07:03:02,1.136
15/08/2018 07:08:02,1.136
15/08/2018 07:13:02,1.136
15/08/2018 07:18:02,1.136
15/08/2018 07:23:02,1.136
15/08/2018 07:28:02,1.136
15/08/2018 07:33:02,1.136
15/08/2018 07:38:02,1.136
15/08/2018 07:43:02,1.136
15/08/2018 07:48:02,1.136
15/08/2018 07:53:02,1.136
15/08/2018 07:58:02,1.136
15/08/2018 08:03:02,1.136
15/08/2018 08:08:02,1.136
15/08/2018 08:13:02,1.136
15/08/2018 08:18:02,1.136
15/08/2018 08:23:02,1.136
15/08/2018 08:28:02,1.136
15/08/2018 08:33:02,1.136
15/08/2018 08:38:02,1.136
15/08/2018 08:43:02,1.136
15/08/2018 08:48:02,1.136
15/08/2018 08:53:02,1.136
15/08/2018 08:58:02,1.136
15/08/2018 09:03:02,1.136
15/08/2018 09:08:02,1.136
15/08/2018 09:13:02,1.136
15/08/2018 09:18:02,1.136
15/08/2018 09:23:02,1.136
15/08/2018 09:28:02,1.136
15/08/2018 09:33:02,1.136
15/08/2018 09:38:02,1.136
15/08/2018 09:43:02,1.136
15/08/2018 09:48:02,1.136
15/08/2018 09:53:02,1.136
15/08/2018 09:58:02,1.136
15/08/2018 10:03:02,1.136
15/08/2018 10:08:02,1.136
15/08/2018 10:13:02,1.136
15/08/2018 10:18:02,1.136
15/08/2018 10:23:02,1.136
15/08/2018 10:28:02,1.136
15/08/2018 10:33:02,1.136
15/08/2018 10:38:02,1.136
15/08/2018 10:43:02,1.136
15/08/2018 10:48:02,1.136
15/08/2018 10:53:02,1.136
15/08/2018 10:58:02,1.136
15/08/2018 11:03:02,1.136
15/08/2018 11:08:02,1.136
15/08/2018 11:13:02,1.136
15/08/2018 11:18:02,1.136
15/08/2018 11:23:02,1.136
15/08/2018 11:28:02,1.136
15/08/2018 11:33:02,3.407
15/08/2018 11:38:02,3.407
15/08/2018 11:43:02,4.542
15/08/2018 11:48:02,26.118
15/08/2018 11:53:02,3.407
15/08/2018 11:58:02,3.407
15/08/2018 12:03:02,4.542
15/08/2018 12:08:02,2.271
15/08/2018 12:13:02,2.271
15/08/2018 12:18:02,3.407
15/08/2018 12:23:02,3.407
15/08/2018 12:28:02,9.084
15/08/2018 12:33:02,3.407
15/08/2018 12:38:02,1.136
15/08/2018 12:43:02,4.542
15/08/2018 12:48:02,3.407
15/08/2018 12:53:02,3.407
15/08/2018 12:58:02,3.407
15/08/2018 13:03:02,3.407
15/08/2018 13:08:02,3.407
15/08/2018 13:13:02,3.407
15/08/2018 13:18:02,3.407
15/08/2018 13:23:02,3.407
15/08/2018 13:28:02,3.407
15/08/2018 13:33:02,3.407
15/08/2018 13:38:02,1.136
15/08/2018 13:43:02,4.542
15/08/2018 13:48:02,2.271
15/08/2018 13:53:02,3.407
15/08/2018 13:58:02,4.542
15/08/2018 14:03:02,3.407
15/08/2018 14:08:02,3.407
15/08/2018 14:13:02,4.542
15/08/2018 14:18:02,4.542
15/08/2018 14:23:02,4.542
15/08/2018 14:28:02,2.271
15/08/2018 14:33:02,5.678
15/08/2018 14:38:02,3.407
15/08/2018 14:43:02,5.678
15/08/2018 14:48:02,3.407
15/08/2018 14:53:02,3.407
15/08/2018 14:58:02,3.407
15/08/2018 15:03:02,3.407
